start,start_value,end,end_value,segment,diff,median
-0.5,1.0000050000687501,0.5,0.9999950000687499,1.0,-,0.0
-2.5e-06,1.0107369287491705,0.5,1.0107439404339353,0.5000025,0.5000025,0.24999875
-2.5e-06,0.8992608101552967,0.25000125,0.8992618733453598,0.25000375,0.5000049999750001,0.12499937500000001
-2.5e-06,0.9150974727613951,0.125001875,0.9150936622326975,0.125004375,0.5000099998500022,0.062499687500000005
0.0624971875,0.899565493291621,0.125001875,0.8995642799858492,0.06250468750000002,0.5000199993000246,0.09374953125
0.09374703125,0.8976347038142796,0.125001875,0.8976346684905803,0.03125484375000001,0.5000399970002251,0.109374453125
0.109371953125,0.8980186512297171,0.125001875,0.8980191750616251,0.015629921875000008,0.5000799876019217,0.11718691406250001
0.109371953125,0.8977174670211433,0.11718941406250001,0.8977177137538441,0.007817460937500006,0.5001599496158712,0.11328068359375001
0.109371953125,0.8976485406927217,0.11328318359375002,0.8976486470173992,0.003911230468750013,0.5003197969289513,0.11132756835937502
0.109371953125,0.8976347057870063,0.11133006835937502,0.897634741442608,0.0019581152343750158,0.5006391850390776,0.1103510107421875
0.109371953125,0.8976329718968965,0.11035351074218751,0.8976329721016344,0.0009815576171875035,0.5012767379345748,0.10986273193359375
0.109371953125,0.8976334041561679,0.10986523193359375,0.897633386606385,0.0004932788085937473,0.5025469722370032,0.10961859252929687
0.10961609252929687,0.8976330796608668,0.10986523193359375,0.8976330709907686,0.0002491394042968831,0.505068127712878,0.10974066223144531
0.10973816223144531,0.8976329986948636,0.10986523193359375,0.8976329944627895,0.00012706970214844404,0.5100345427374604,0.10980169708251952
0.10979919708251952,0.8976329785258003,0.10986523193359375,0.8976329765122837,6.603485107423146e-05,0.5196742414418263,0.10983221450805664
0.10982971450805663,0.897632973518944,0.10986523193359375,0.8976329726145926,3.551742553711823e-05,0.5378587966707487,0.10984747322082519
0.10984497322082519,0.8976329722848336,0.10986523193359375,0.8976329719350363,2.0258712768561615e-05,0.5703879845511275,0.10985510257720947
0.10985260257720947,0.8976329719850952,0.10986523193359375,0.8976329719125679,1.2629356384283308e-05,0.623403694428311,0.10985891725540162
